"transcript_year","state_name","meeting_type","n"
"2022","Vermont","BOARD OF TRUSTEES",64
"2022","Vermont","COMMITTEE",1
"2022","Vermont","MUNICIPAL COUNCIL",79
"2022","Vermont","PLANNING/ZONING BOARD/COMMISSION",4
"2022","Vermont","SCHOOL BOARD",1
"2022","Vermont","UNKNOWN",1
"2022","Virginia","BOARD OF COMMISSIONERS",1
"2022","Virginia","BOARD OF SUPERVISORS",4
"2022","Virginia","COMMITTEE",1
"2022","Virginia","COUNTY BOARD",36
"2022","Virginia","COUNTY COMMISSION",4
"2022","Virginia","MUNICIPAL COUNCIL",159
"2022","Virginia","OTHER BOARD",4
"2022","Virginia","PLANNING/ZONING BOARD/COMMISSION",17
"2022","Virginia","SCHOOL BOARD",15
"2022","Washington","BOARD OF COMMISSIONERS",3
"2022","Washington","BOARD OF HEALTH",6
"2022","Washington","CITY COMMISSION",10
"2022","Washington","COMMITTEE",55
"2022","Washington","MUNICIPAL COUNCIL",336
"2022","Washington","OTHER BOARD",25
"2022","Washington","PARKS/REC BOARD/COMMISSION",7
"2022","Washington","PLANNING/ZONING BOARD/COMMISSION",16
"2022","Washington","UNKNOWN",1
"2022","West Virginia","COMMITTEE",1
"2022","West Virginia","MUNICIPAL COUNCIL",26
"2022","West Virginia","TOWN BOARD",2
"2022","Wisconsin","BOARD OF COMMISSIONERS",4
"2022","Wisconsin","BOARD OF EDUCATION",1
"2022","Wisconsin","COMMITTEE",25
"2022","Wisconsin","COUNTY BOARD",2
"2022","Wisconsin","MUNICIPAL COUNCIL",156
"2022","Wisconsin","OTHER BOARD",33
"2022","Wisconsin","PARKS/REC BOARD/COMMISSION",1
"2022","Wisconsin","PLANNING/ZONING BOARD/COMMISSION",18
"2022","Wisconsin","SCHOOL BOARD",60
"2022","Wisconsin","SPECIAL COMMISSION",3
"2022","Wisconsin","TOWN BOARD",6
"2022","Wisconsin","UNKNOWN",2
"2022","Wisconsin","VILLAGE BOARD",45
"2022","Wyoming","COMMITTEE",1
"2022","Wyoming","MUNICIPAL COUNCIL",30
"2023","Alabama","COMMITTEE",14
"2023","Alabama","COUNTY BOARD",1
"2023","Alabama","MUNICIPAL COUNCIL",103
"2023","Alabama","OTHER BOARD",1
"2023","Arizona","COMMITTEE",9
"2023","Arizona","MUNICIPAL COUNCIL",60
"2023","Arizona","PLANNING/ZONING BOARD/COMMISSION",8
"2023","Arizona","SCHOOL BOARD",3
"2023","Arkansas","MUNICIPAL COUNCIL",15
"2023","Arkansas","OTHER BOARD",1
"2023","California","CITY COMMISSION",19
"2023","California","COMMITTEE",53
"2023","California","MUNICIPAL COUNCIL",507
"2023","California","OTHER BOARD",4
"2023","California","PARKS/REC BOARD/COMMISSION",15
"2023","California","PLANNING/ZONING BOARD/COMMISSION",23
"2023","California","UNKNOWN",67
"2023","Colorado","MUNICIPAL COUNCIL",102
"2023","Colorado","OTHER BOARD",1
"2023","Colorado","PLANNING/ZONING BOARD/COMMISSION",4
"2023","Connecticut","COUNTY COUNCIL",13
"2023","Connecticut","MUNICIPAL COUNCIL",15
"2023","Florida","MUNICIPAL COUNCIL",68
"2023","Florida","OTHER BOARD",4
"2023","Florida","PLANNING/ZONING BOARD/COMMISSION",5
"2023","Georgia","BOARD OF COMMISSIONERS",1
"2023","Georgia","COUNTY BOARD",2
"2023","Georgia","MUNICIPAL COUNCIL",15
"2023","Idaho","MUNICIPAL COUNCIL",37
"2023","Idaho","PLANNING/ZONING BOARD/COMMISSION",3
"2023","Illinois","COMMITTEE",57
"2023","Illinois","MUNICIPAL COUNCIL",124
"2023","Illinois","OTHER BOARD",18
"2023","Illinois","PLANNING/ZONING BOARD/COMMISSION",6
"2023","Illinois","VILLAGE BOARD",17
"2023","Indiana","COUNTY COMMISSION",1
"2023","Indiana","COUNTY COUNCIL",9
"2023","Indiana","MUNICIPAL COUNCIL",4
"2023","Iowa","MUNICIPAL COUNCIL",38
"2023","Kansas","MUNICIPAL COUNCIL",19
"2023","Kentucky","MUNICIPAL COUNCIL",23
"2023","Maine","COMMITTEE",21
"2023","Maine","MUNICIPAL COUNCIL",36
"2023","Maine","PLANNING/ZONING BOARD/COMMISSION",18
"2023","Maryland","BOARD OF COMMISSIONERS",1
"2023","Massachusetts","BOARD OF COMMISSIONERS",10
"2023","Massachusetts","BOARD OF SELECTMEN",47
"2023","Massachusetts","COMMITTEE",166
"2023","Massachusetts","MUNICIPAL COUNCIL",27
"2023","Massachusetts","OTHER BOARD",7
"2023","Massachusetts","PLANNING/ZONING BOARD/COMMISSION",35
"2023","Massachusetts","UNKNOWN",2
"2023","Michigan","COMMITTEE",18
"2023","Michigan","COUNTY BOARD",11
"2023","Michigan","MUNICIPAL COUNCIL",249
"2023","Michigan","OTHER BOARD",26
"2023","Michigan","PLANNING/ZONING BOARD/COMMISSION",10
"2023","Michigan","SCHOOL BOARD",7
"2023","Michigan","UNKNOWN",18
"2023","Minnesota","CITY COMMISSION",10
"2023","Minnesota","COMMITTEE",40
"2023","Minnesota","MUNICIPAL COUNCIL",191
"2023","Minnesota","OTHER BOARD",5
"2023","Minnesota","PARKS/REC BOARD/COMMISSION",3
"2023","Minnesota","PLANNING/ZONING BOARD/COMMISSION",17
"2023","Minnesota","SCHOOL BOARD",5
"2023","Mississippi","MUNICIPAL COUNCIL",25
"2023","Missouri","BOARD OF ALDERMEN",25
"2023","Missouri","COMMITTEE",19
"2023","Missouri","MUNICIPAL COUNCIL",76
"2023","Missouri","OTHER BOARD",8
"2023","Missouri","PLANNING/ZONING BOARD/COMMISSION",7
"2023","Montana","MUNICIPAL COUNCIL",10
"2023","Nebraska","MUNICIPAL COUNCIL",88
"2023","Nebraska","OTHER BOARD",3
"2023","Nevada","MUNICIPAL COUNCIL",7
"2023","Nevada","OTHER BOARD",30
"2023","New Jersey","BOARD OF EDUCATION",1
"2023","New Jersey","COMMITTEE",27
"2023","New Jersey","HOUSING AUTHORITY",1
"2023","New Jersey","MUNICIPAL COUNCIL",172
"2023","New Jersey","OTHER BOARD",10
"2023","New Jersey","PLANNING/ZONING BOARD/COMMISSION",103
"2023","New Mexico","COMMITTEE",30
"2023","New Mexico","MUNICIPAL COUNCIL",41
"2023","New Mexico","OTHER BOARD",8
"2023","New Mexico","PARKS/REC BOARD/COMMISSION",1
"2023","New Mexico","PLANNING/ZONING BOARD/COMMISSION",2
"2023","New York","MUNICIPAL COUNCIL",23
"2023","New York","PLANNING/ZONING BOARD/COMMISSION",8
"2023","New York","TOWN BOARD",10
"2023","New York","VILLAGE BOARD",8
"2023","North Carolina","BOARD OF ALDERMEN",16
"2023","North Carolina","BOARD OF COMMISSIONERS",28
"2023","North Carolina","CITY COMMISSION",1
"2023","North Carolina","COMMITTEE",23
"2023","North Carolina","COUNTY BOARD",34
"2023","North Carolina","COUNTY COMMISSION",38
"2023","North Carolina","MUNICIPAL COUNCIL",250
"2023","North Carolina","OTHER BOARD",4
"2023","North Carolina","PARKS/REC BOARD/COMMISSION",2
"2023","North Carolina","PLANNING/ZONING BOARD/COMMISSION",21
"2023","North Carolina","UNKNOWN",4
"2023","Ohio","COMMITTEE",4
"2023","Ohio","MUNICIPAL COUNCIL",168
"2023","Ohio","OTHER BOARD",18
"2023","Ohio","PARKS/REC BOARD/COMMISSION",2
"2023","Ohio","PLANNING/ZONING BOARD/COMMISSION",2
"2023","Ohio","SCHOOL BOARD",6
"2023","Oklahoma","BOARD OF EDUCATION",1
"2023","Oklahoma","COMMITTEE",1
"2023","Oklahoma","COUNTY COMMISSION",5
"2023","Oklahoma","MUNICIPAL COUNCIL",86
"2023","Oklahoma","OTHER BOARD",1
"2023","Oklahoma","PARKS/REC BOARD/COMMISSION",1
"2023","Oregon","BOARD OF HEALTH",3
"2023","Oregon","COMMITTEE",16
"2023","Oregon","COUNTY BOARD",4
"2023","Oregon","COUNTY COMMISSION",21
"2023","Oregon","MUNICIPAL COUNCIL",156
"2023","Oregon","OTHER BOARD",1
"2023","Oregon","PLANNING/ZONING BOARD/COMMISSION",1
"2023","Oregon","SCHOOL BOARD",24
"2023","Oregon","UNKNOWN",5
"2023","Pennsylvania","CITY COMMISSION",1
"2023","Pennsylvania","COMMITTEE",2
"2023","Pennsylvania","COUNTY COMMISSION",10
"2023","Pennsylvania","COUNTY COUNCIL",13
"2023","Pennsylvania","MUNICIPAL COUNCIL",78
"2023","Pennsylvania","OTHER BOARD",2
"2023","Pennsylvania","UNKNOWN",3
"2023","Rhode Island","COMMITTEE",8
"2023","Rhode Island","MUNICIPAL COUNCIL",28
"2023","Rhode Island","PLANNING/ZONING BOARD/COMMISSION",17
"2023","South Carolina","CITY COMMISSION",2
"2023","South Carolina","COMMITTEE",2
"2023","South Carolina","COUNTY COUNCIL",31
"2023","South Carolina","MUNICIPAL COUNCIL",41
"2023","South Dakota","COUNTY BOARD",18
"2023","South Dakota","COUNTY COMMISSION",13
"2023","South Dakota","MUNICIPAL COUNCIL",73
"2023","South Dakota","OTHER BOARD",1
"2023","South Dakota","PARKS/REC BOARD/COMMISSION",1
"2023","South Dakota","PLANNING/ZONING BOARD/COMMISSION",2
"2023","South Dakota","SCHOOL BOARD",3
"2023","South Dakota","UNKNOWN",1
"2023","Tennessee","BOARD OF COMMISSIONERS",17
"2023","Tennessee","CITY COMMISSION",1
"2023","Tennessee","COUNTY BOARD",7
"2023","Tennessee","MUNICIPAL COUNCIL",24
"2023","Texas","COMMITTEE",33
"2023","Texas","MUNICIPAL COUNCIL",197
"2023","Texas","OTHER BOARD",25
"2023","Texas","PARKS/REC BOARD/COMMISSION",1
"2023","Texas","PLANNING/ZONING BOARD/COMMISSION",4
"2023","Utah","CITY COMMISSION",2
"2023","Utah","COMMITTEE",6
"2023","Utah","COUNTY COMMISSION",27
"2023","Utah","MUNICIPAL COUNCIL",144
"2023","Utah","OTHER BOARD",5
"2023","Utah","PLANNING/ZONING BOARD/COMMISSION",1
"2023","Virginia","COUNTY BOARD",1
"2023","Virginia","MUNICIPAL COUNCIL",86
"2023","Virginia","OTHER BOARD",2
"2023","Virginia","PLANNING/ZONING BOARD/COMMISSION",5
"2023","Virginia","SCHOOL BOARD",4
"2023","Washington","BOARD OF COMMISSIONERS",1
"2023","Washington","CITY COMMISSION",7
"2023","Washington","COMMITTEE",8
"2023","Washington","COUNTY COUNCIL",1
"2023","Washington","MUNICIPAL COUNCIL",143
"2023","Washington","OTHER BOARD",28
"2023","Washington","PARKS/REC BOARD/COMMISSION",6
"2023","Washington","PLANNING/ZONING BOARD/COMMISSION",11
"2023","West Virginia","COMMITTEE",3
"2023","West Virginia","MUNICIPAL COUNCIL",17
"2023","Wisconsin","MUNICIPAL COUNCIL",52
"2023","Wisconsin","OTHER BOARD",20
"2023","Wisconsin","PARKS/REC BOARD/COMMISSION",1
"2023","Wisconsin","SCHOOL BOARD",17
"2023","Wisconsin","VILLAGE BOARD",12
"2023","Wyoming","MUNICIPAL COUNCIL",44
